date,symbol,adjOpen,adjHigh,adjLow,BTCUSD,volume
2018-02-17,BTCUSD,10167.49,11149.0,10057.0,11121.5,8660880384
2018-02-18,BTCUSD,11121.5,11299.1,10159.0,10380.04,8744009728
2018-02-19,BTCUSD,10380.03,11274.11,10297.39,11140.0,7652089856
2018-02-20,BTCUSD,11140.0,11775.0,11000.0,11235.57,9926540288
2018-02-21,BTCUSD,11235.57,11279.99,10250.0,10454.27,9405339648
2018-02-22,BTCUSD,10453.83,10900.0,9715.27,9830.0,8040079872
2018-02-23,BTCUSD,9830.0,10390.77,9576.43,10144.99,7739500032
2018-02-24,BTCUSD,10144.99,10494.14,9372.72,9688.62,6917929984
2018-02-25,BTCUSD,9688.61,9850.0,9324.75,9597.99,5706939904
2018-02-26,BTCUSD,9600.0,10447.74,9404.0,10300.0,7287690240
2018-02-27,BTCUSD,10300.0,10845.07,10133.33,10566.57,6966179840
2018-02-28,BTCUSD,10556.3,11044.0,10263.0,10307.27,6936189952
2018-03-01,BTCUSD,10307.26,11075.0,10213.99,10895.92,7317279744
2018-03-02,BTCUSD,10895.93,11149.0,10765.0,11000.0,7620590080
2018-03-03,BTCUSD,11000.01,11494.57,11000.0,11432.5,6690570240
2018-03-04,BTCUSD,11432.51,11487.0,11041.0,11469.9,6084149760
2018-03-05,BTCUSD,11469.9,11645.74,11339.0,11377.54,6468539904
2018-03-06,BTCUSD,11371.5,11395.63,10565.85,10700.0,6832169984
2018-03-07,BTCUSD,10700.0,10894.0,9400.0,9920.0,8797910016
2018-03-08,BTCUSD,9925.0,10098.0,9050.0,9304.9,7186089984
2018-03-09,BTCUSD,9304.9,9410.0,8370.0,9255.0,8704190464
2018-03-10,BTCUSD,9255.0,9518.77,8720.08,8795.44,5386319872
2018-03-11,BTCUSD,8795.45,9760.0,8516.0,9533.88,6296370176
2018-03-12,BTCUSD,9533.88,9890.0,8782.69,9120.0,6457399808
2018-03-13,BTCUSD,9120.0,9472.88,8855.0,9145.41,5991139840
2018-03-14,BTCUSD,9145.42,9340.0,7931.0,8207.03,6438230016
2018-03-15,BTCUSD,8207.02,8400.0,7666.0,8259.99,6834429952
2018-03-16,BTCUSD,8260.0,8600.0,7911.0,8275.0,5289379840
2018-03-17,BTCUSD,8274.09,8349.82,7751.0,7865.02,4426149888
2018-03-18,BTCUSD,7857.59,8302.73,7310.0,8192.0,6639190016
2018-03-19,BTCUSD,8192.0,8757.5,8108.31,8589.0,6729110016
2018-03-20,BTCUSD,8589.0,9046.26,8316.15,8900.0,6361789952
2018-03-21,BTCUSD,8900.0,9174.0,8745.0,8891.81,6043129856
2018-03-22,BTCUSD,8891.81,9073.93,8467.27,8715.09,5530390016
2018-03-23,BTCUSD,8715.09,8927.81,8280.04,8927.1,5954120192
2018-03-24,BTCUSD,8927.8,8999.0,8508.0,8531.34,5664600064
2018-03-25,BTCUSD,8531.96,8670.0,8359.45,8452.96,4569880064
2018-03-26,BTCUSD,8453.0,8498.0,7854.0,8145.0,5921039872
2018-03-27,BTCUSD,8144.99,8219.99,7757.0,7793.61,5378250240
2018-03-28,BTCUSD,7793.61,8088.0,7727.76,7942.72,4935289856
2018-03-29,BTCUSD,7942.73,7957.0,6905.0,7079.99,6361229824
2018-03-30,BTCUSD,7080.0,7275.35,6600.0,6848.01,6289509888
2018-03-31,BTCUSD,6848.01,7200.0,6780.0,6928.5,4553269760
2018-04-01,BTCUSD,6928.5,7044.46,6450.0,6816.01,4532100096
2018-04-02,BTCUSD,6816.01,7100.0,6777.28,7045.01,4333440000
2018-04-03,BTCUSD,7045.01,7520.0,7016.8,7424.9,5499700224
2018-04-04,BTCUSD,7424.91,7424.91,6708.46,6791.68,4936000000
2018-04-05,BTCUSD,6791.68,6933.11,6568.64,6785.85,5639320064
2018-04-06,BTCUSD,6785.86,6847.0,6518.88,6619.01,3766810112
2018-04-07,BTCUSD,6619.01,7064.64,6605.08,6894.01,3976610048
2018-04-08,BTCUSD,6894.01,7099.99,6880.0,7020.01,3652499968
2018-04-09,BTCUSD,7020.01,7169.53,6617.0,6771.13,4894060032
2018-04-10,BTCUSD,6771.14,6893.29,6661.19,6824.99,4272750080
2018-04-11,BTCUSD,6825.0,6974.0,6806.01,6942.99,4641889792
2018-04-12,BTCUSD,6943.0,8050.0,6767.77,7916.0,8906250240
2018-04-13,BTCUSD,7915.99,8220.0,7760.0,7893.19,7764460032
2018-04-14,BTCUSD,7893.19,8150.0,7830.0,8003.11,5191430144
2018-04-15,BTCUSD,8003.12,8392.56,8003.11,8355.25,5244480000
2018-04-16,BTCUSD,8355.24,8398.98,7905.99,8048.93,5631309824
2018-04-17,BTCUSD,8048.92,8162.5,7822.0,7892.1,6900879872
2018-04-18,BTCUSD,7892.11,8243.99,7879.8,8152.05,6529909760
2018-04-19,BTCUSD,8152.05,8300.0,8101.47,8274.0,7063209984
2018-04-20,BTCUSD,8274.0,8932.57,8216.21,8866.27,8438110208
2018-04-21,BTCUSD,8866.27,9038.87,8610.7,8915.42,7548550144
2018-04-22,BTCUSD,8915.42,9015.0,8754.01,8795.01,6629899776
2018-04-23,BTCUSD,8795.0,8991.0,8775.1,8931.3,6925190144
2018-04-24,BTCUSD,8931.31,9728.56,8930.0,9645.1,10678800384
2018-04-25,BTCUSD,9645.0,9763.49,8602.43,8865.98,11083100160
2018-04-26,BTCUSD,8865.98,9318.0,8660.0,9272.12,8970559488
2018-04-27,BTCUSD,9272.12,9369.0,8910.0,8922.55,7566289920
2018-04-28,BTCUSD,8922.56,9447.0,8863.42,9329.99,7805479936
2018-04-29,BTCUSD,9329.99,9512.5,9179.99,9389.01,8853000192
2018-04-30,BTCUSD,9389.01,9447.0,9110.88,9243.83,8673920000
2018-05-01,BTCUSD,9243.83,9245.37,8831.21,9072.29,7713019904
2018-05-02,BTCUSD,9072.29,9251.05,8990.0,9190.48,7558159872
2018-05-03,BTCUSD,9190.47,9800.0,9131.0,9725.74,10207299584
2018-05-04,BTCUSD,9725.74,9745.0,9451.5,9685.0,8217829888
2018-05-05,BTCUSD,9685.0,9948.12,9660.28,9800.0,7651939840
2018-05-06,BTCUSD,9799.99,9880.0,9390.0,9600.0,7222280192
2018-05-07,BTCUSD,9600.0,9619.55,9162.85,9356.25,7394019840
2018-05-08,BTCUSD,9356.25,9463.13,9050.0,9177.81,7415869952
2018-05-09,BTCUSD,9177.81,9370.0,8960.0,9300.08,7226890240
2018-05-10,BTCUSD,9300.08,9386.32,9001.01,9010.51,6906699776
2018-05-11,BTCUSD,9010.51,9010.51,8351.0,8403.33,8488520192
2018-05-12,BTCUSD,8403.33,8658.57,8223.43,8475.0,6821380096
2018-05-13,BTCUSD,8474.31,8774.32,8345.0,8686.1,5866379776
2018-05-14,BTCUSD,8686.1,8880.01,8289.79,8670.0,7364149760
2018-05-15,BTCUSD,8670.0,8847.0,8420.45,8477.46,6705710080
2018-05-16,BTCUSD,8477.47,8500.0,8103.33,8344.01,6760220160
2018-05-17,BTCUSD,8344.01,8483.48,8001.0,8059.0,5862530048
2018-05-18,BTCUSD,8059.0,8280.0,7927.21,8238.51,5764190208
2018-05-19,BTCUSD,8238.51,8390.0,8152.54,8235.6,4712399872
2018-05-20,BTCUSD,8235.6,8600.0,8172.0,8516.86,5191059968
2018-05-21,BTCUSD,8516.86,8584.39,8309.23,8393.44,5154990080
2018-05-22,BTCUSD,8393.43,8400.0,7950.0,7987.7,5137010176
2018-05-23,BTCUSD,7987.7,8030.06,7433.19,7505.0,6491120128
2018-05-24,BTCUSD,7505.01,7734.99,7269.0,7584.15,6049220096
2018-05-25,BTCUSD,7584.15,7661.85,7326.94,7459.11,4867829760
2018-05-26,BTCUSD,7459.11,7640.46,7287.23,7337.95,4051539968
2018-05-27,BTCUSD,7337.94,7392.7,7229.01,7346.64,4056519936
2018-05-28,BTCUSD,7346.64,7444.8,7087.0,7107.94,5040600064
2018-05-29,BTCUSD,7107.94,7524.99,7058.0,7460.0,5662660096
2018-05-30,BTCUSD,7460.0,7557.78,7272.71,7380.01,4922540032
2018-05-31,BTCUSD,7380.0,7609.99,7340.0,7485.0,5127130112
2018-06-01,BTCUSD,7485.0,7599.99,7351.01,7514.32,4921460224
2018-06-02,BTCUSD,7514.32,7697.09,7440.0,7636.42,4939299840
2018-06-03,BTCUSD,7636.41,7777.0,7583.24,7706.37,4851760128
2018-06-04,BTCUSD,7706.37,7747.57,7447.61,7487.37,4993169920
2018-06-05,BTCUSD,7487.37,7677.5,7355.0,7612.51,4961739776
2018-06-06,BTCUSD,7612.51,7691.0,7484.0,7655.0,4692259840
2018-06-07,BTCUSD,7655.0,7747.0,7635.0,7684.93,4485799936
2018-06-08,BTCUSD,7684.93,7690.0,7536.58,7618.8,4227579904
2018-06-09,BTCUSD,7616.0,7680.0,7468.0,7496.4,3845220096
2018-06-10,BTCUSD,7496.41,7496.41,6652.0,6770.31,5804839936
2018-06-11,BTCUSD,6770.31,6913.83,6666.66,6881.0,4745269760
2018-06-12,BTCUSD,6881.0,6885.84,6450.0,6544.99,4654380032
2018-06-13,BTCUSD,6549.47,6618.95,6135.0,6302.32,5052349952
2018-06-14,BTCUSD,6302.32,6750.0,6269.0,6638.49,5138710016
2018-06-15,BTCUSD,6638.49,6660.0,6370.0,6391.22,3955389952
2018-06-16,BTCUSD,6385.7,6549.99,6330.0,6484.29,3194170112
2018-06-17,BTCUSD,6484.3,6570.01,6428.14,6447.16,3104019968
2018-06-18,BTCUSD,6447.15,6807.64,6385.0,6709.02,4039200000
2018-06-19,BTCUSD,6709.19,6829.06,6670.01,6736.41,4057029888
2018-06-20,BTCUSD,6736.41,6817.0,6557.66,6756.1,3888640000
2018-06-21,BTCUSD,6759.54,6787.0,6682.3,6719.01,3529129984
2018-06-22,BTCUSD,6719.01,6725.0,5921.21,6059.82,5079810048
2018-06-23,BTCUSD,6059.82,6250.0,6040.01,6178.29,3431360000
2018-06-24,BTCUSD,6178.29,6255.8,5777.0,6149.99,4566909952
2018-06-25,BTCUSD,6150.0,6340.01,6070.13,6246.0,5500810240
2018-06-26,BTCUSD,6246.01,6271.0,6006.39,6074.95,3279759872
2018-06-27,BTCUSD,6074.01,6175.43,5983.56,6132.17,3296219904
2018-06-28,BTCUSD,6132.16,6161.47,5816.6,5851.66,3467800064
2018-06-29,BTCUSD,5850.25,6299.99,5790.01,6202.36,3966230016
2018-06-30,BTCUSD,6202.36,6520.15,6185.0,6383.19,4543860224
2018-07-01,BTCUSD,6383.19,6424.14,6256.76,6349.5,4788259840
2018-07-02,BTCUSD,6349.5,6669.99,6270.01,6611.79,4396930048
2018-07-03,BTCUSD,6611.79,6673.99,6465.0,6502.62,4672309760
2018-07-04,BTCUSD,6502.62,6796.62,6411.51,6587.47,4176689920
2018-07-05,BTCUSD,6587.46,6700.0,6449.5,6532.95,4999240192
2018-07-06,BTCUSD,6532.96,6639.0,6452.2,6600.0,4313959936
2018-07-07,BTCUSD,6599.99,6843.26,6512.0,6753.28,3961080064
2018-07-08,BTCUSD,6753.29,6778.31,6671.0,6701.97,3386210048
2018-07-09,BTCUSD,6701.97,6815.82,6625.0,6664.01,3718129920
2018-07-10,BTCUSD,6664.01,6679.47,6279.0,6303.7,4052430080
2018-07-11,BTCUSD,6303.69,6400.0,6281.01,6390.04,3644859904
2018-07-12,BTCUSD,6390.04,6390.04,6075.01,6249.75,3770170112
2018-07-13,BTCUSD,6246.68,6335.09,6121.53,6216.29,3805400064
2018-07-14,BTCUSD,6216.29,6323.68,6187.0,6248.65,2923670016
2018-07-15,BTCUSD,6248.65,6385.35,6233.26,6348.73,3285459968
2018-07-16,BTCUSD,6348.73,6750.0,6330.3,6728.81,4725799936
2018-07-17,BTCUSD,6728.8,7472.5,6663.51,7315.01,5961950208
2018-07-18,BTCUSD,7315.0,7584.85,7229.89,7378.99,6103410176
2018-07-19,BTCUSD,7378.99,7581.0,7281.42,7470.01,5111629824
2018-07-20,BTCUSD,7470.01,7687.0,7259.76,7334.46,4936869888
2018-07-21,BTCUSD,7334.46,7444.77,7204.32,7408.0,3726609920
2018-07-22,BTCUSD,7408.0,7569.69,7327.75,7397.8,3695460096
2018-07-23,BTCUSD,7400.0,7809.0,7378.26,7720.09,5132480000
2018-07-24,BTCUSD,7720.08,8488.0,7695.99,8385.5,7277689856
2018-07-25,BTCUSD,8390.04,8482.84,8042.0,8157.15,5845400064
2018-07-26,BTCUSD,8157.15,8290.0,7840.0,7931.99,4899089920
2018-07-27,BTCUSD,7932.0,8276.55,7787.29,8184.21,5195879936
2018-07-28,BTCUSD,8182.64,8230.0,8065.0,8228.9,3988750080
2018-07-29,BTCUSD,8227.38,8289.96,8127.87,8216.34,4107190016
2018-07-30,BTCUSD,8216.33,8274.92,7850.0,8170.01,5551400000
2018-07-31,BTCUSD,8170.0,8173.57,7629.48,7727.27,5287530000
2018-08-01,BTCUSD,7727.28,7750.0,7437.0,7603.99,4797620000
2018-08-02,BTCUSD,7603.99,7707.54,7462.0,7533.92,4214110000
2018-08-03,BTCUSD,7533.92,7538.53,7285.0,7414.08,4627150000
2018-08-04,BTCUSD,7414.08,7495.0,6940.0,7005.0,4268390000
2018-08-05,BTCUSD,7005.0,7086.52,6880.0,7030.01,3679110000
2018-08-06,BTCUSD,7030.0,7163.0,6840.0,6938.0,3925900000
2018-08-07,BTCUSD,6938.0,7152.0,6647.07,6718.22,4682800000
2018-08-08,BTCUSD,6718.22,6718.22,6121.04,6282.5,5064430000
2018-08-09,BTCUSD,6282.5,6633.21,6177.51,6546.45,4267040000
2018-08-10,BTCUSD,6546.46,6584.8,6015.0,6146.01,4528680000
2018-08-11,BTCUSD,6146.01,6485.76,6003.0,6235.56,4047850000
2018-08-12,BTCUSD,6236.0,6482.0,6169.46,6316.01,5665250000
2018-08-13,BTCUSD,6316.0,6544.99,6139.57,6253.67,4083980000
2018-08-14,BTCUSD,6253.67,6258.32,5900.0,6195.01,5301700000
2018-08-15,BTCUSD,6195.0,6636.0,6189.0,6269.01,4895450000
2018-08-16,BTCUSD,6269.01,6475.01,6200.0,6315.9,4328420000
2018-08-17,BTCUSD,6315.9,6585.5,6290.39,6585.49,4992990000
2018-08-18,BTCUSD,6585.5,6613.23,6312.0,6396.64,3984520000
2018-08-19,BTCUSD,6396.63,6547.34,6328.45,6489.53,3311170000
2018-08-20,BTCUSD,6489.53,6525.0,6227.71,6258.74,3665100000
2018-08-21,BTCUSD,6258.74,6490.0,6249.12,6475.89,3377180000
2018-08-22,BTCUSD,6475.89,6890.65,6250.0,6359.99,4668110000
2018-08-23,BTCUSD,6359.99,6568.37,6348.69,6526.36,3426180000
2018-08-24,BTCUSD,6526.36,6725.0,6451.55,6690.88,4097820000
2018-08-25,BTCUSD,6690.88,6790.0,6668.0,6737.52,3312600000
2018-08-26,BTCUSD,6737.52,6773.0,6572.0,6709.98,3295500000
2018-08-27,BTCUSD,6709.98,6947.6,6654.13,6911.9,4019000000
2018-08-28,BTCUSD,6911.9,7128.0,6864.96,7071.01,4659940000
2018-08-29,BTCUSD,7071.01,7119.0,6907.42,7030.9,4145880000
2018-08-30,BTCUSD,7030.92,7048.66,6790.0,6983.0,4463250000
2018-08-31,BTCUSD,6983.0,7090.46,6884.49,7015.01,4495650000
2018-09-01,BTCUSD,7015.01,7275.0,7010.98,7191.08,4116050000
2018-09-02,BTCUSD,7191.07,7328.99,7130.0,7295.0,4329540000
2018-09-03,BTCUSD,7294.99,7339.52,7192.99,7256.98,4087760000
2018-09-04,BTCUSD,7256.48,7402.5,7229.94,7360.0,4273640000
2018-09-05,BTCUSD,7359.99,7384.0,6664.07,6687.96,5800460000
2018-09-06,BTCUSD,6687.96,6703.73,6272.73,6495.0,5523470000
2018-09-07,BTCUSD,6495.0,6530.0,6325.0,6395.01,4264680000
2018-09-08,BTCUSD,6395.01,6460.0,6116.0,6188.0,3835060000
2018-09-09,BTCUSD,6188.0,6450.0,6147.0,6235.01,3671890000
2018-09-10,BTCUSD,6235.02,6375.13,6221.49,6300.0,3714100000
2018-09-11,BTCUSD,6300.0,6390.0,6176.76,6282.53,3849910000
2018-09-12,BTCUSD,6282.53,6340.94,6191.1,6326.0,4064230000
2018-09-13,BTCUSD,6326.0,6530.0,6323.64,6485.99,4210910000
2018-09-14,BTCUSD,6485.99,6580.0,6378.05,6478.04,4076220000
2018-09-15,BTCUSD,6478.05,6565.0,6470.0,6518.68,3216300000
2018-09-16,BTCUSD,6518.68,6521.75,6323.68,6498.0,3273730000
2018-09-17,BTCUSD,6498.0,6529.75,6207.55,6250.7,3910780000
2018-09-18,BTCUSD,6250.71,6384.04,6228.0,6335.7,4180090000
2018-09-19,BTCUSD,6335.69,6511.0,6106.37,6386.94,4431340000
2018-09-20,BTCUSD,6386.95,6530.0,6337.0,6493.11,4348110000
2018-09-21,BTCUSD,6493.11,6777.1,6492.5,6750.0,6531940000
2018-09-22,BTCUSD,6750.0,6823.0,6628.01,6707.33,4509660000
2018-09-23,BTCUSD,6707.34,6777.0,6660.05,6696.99,4197500000
2018-09-24,BTCUSD,6696.99,6716.16,6555.99,6582.09,4177310000
2018-09-25,BTCUSD,6582.09,6582.1,6320.5,6436.89,4726180000
2018-09-26,BTCUSD,6435.0,6537.26,6380.62,6455.66,4437300000
2018-09-27,BTCUSD,6455.65,6734.79,6430.0,6680.01,4606810000
2018-09-28,BTCUSD,6680.01,6786.73,6528.13,6620.01,5014430000
2018-09-29,BTCUSD,6620.01,6620.01,6452.02,6581.0,4363690000
2018-09-30,BTCUSD,6581.0,6642.28,6523.0,6605.0,4002280000
2018-10-01,BTCUSD,6605.0,6639.33,6474.9,6572.83,4000970000
2018-10-02,BTCUSD,6572.83,6591.37,6452.0,6498.46,3979260000
2018-10-03,BTCUSD,6498.47,6507.95,6398.96,6466.03,3887310000
2018-10-04,BTCUSD,6466.03,6603.01,6454.38,6547.45,3838410000
2018-10-05,BTCUSD,6547.45,6641.0,6510.58,6593.94,3671500000
2018-10-06,BTCUSD,6593.94,6594.39,6536.0,6552.43,3259740000
2018-10-07,BTCUSD,6552.42,6585.01,6491.81,6570.0,3306630000
2018-10-08,BTCUSD,6569.99,6681.19,6545.63,6608.07,3979460000
2018-10-09,BTCUSD,6607.53,6612.86,6552.5,6589.48,3580810000
2018-10-10,BTCUSD,6589.48,6591.32,6445.48,6524.56,3787650000
2018-10-11,BTCUSD,6524.56,6524.56,6033.34,6154.69,5181640000
2018-10-12,BTCUSD,6154.68,6235.2,6111.97,6188.01,3783500000
2018-10-13,BTCUSD,6188.01,6212.0,6178.0,6196.0,3064030000
2018-10-14,BTCUSD,6196.01,6288.45,6151.0,6183.49,3085320000
2018-10-15,BTCUSD,6183.52,6810.0,6151.58,6440.42,7370770000
2018-10-16,BTCUSD,6440.43,6493.11,6375.0,6457.11,4074800000
2018-10-17,BTCUSD,6457.1,6459.99,6411.19,6443.7,4088420000
2018-10-18,BTCUSD,6443.69,6489.83,6355.0,6394.96,3924080000
2018-10-19,BTCUSD,6394.96,6409.61,6353.86,6382.99,3578870000
2018-10-20,BTCUSD,6382.99,6420.0,6369.0,6414.0,3379130000
2018-10-21,BTCUSD,6413.99,6452.87,6405.57,6415.88,3253610000
2018-10-22,BTCUSD,6415.87,6427.63,6377.77,6407.65,3672860000
2018-10-23,BTCUSD,6407.64,6411.5,6360.0,6395.14,3716150000
2018-10-24,BTCUSD,6395.13,6471.0,6395.13,6415.98,3424670000
2018-10-25,BTCUSD,6415.97,6422.0,6377.5,6395.58,3230550000
2018-10-26,BTCUSD,6395.58,6450.0,6383.54,6404.87,3306050000
2018-10-27,BTCUSD,6404.87,6421.76,6390.0,6409.12,3393250000
2018-10-28,BTCUSD,6409.11,6415.0,6380.01,6403.62,3445190000
2018-10-29,BTCUSD,6403.63,6414.99,6211.0,6266.0,4199910000
2018-10-30,BTCUSD,6266.0,6289.0,6240.54,6267.63,3781100000
2018-10-31,BTCUSD,6267.63,6353.24,6201.67,6304.18,4191240000
2018-11-01,BTCUSD,6304.18,6360.0,6293.44,6344.0,3789400000
2018-11-02,BTCUSD,6344.0,6378.77,6333.94,6349.8,4234870000
2018-11-03,BTCUSD,6349.8,6351.7,6315.91,6331.96,3658640000
2018-11-04,BTCUSD,6331.96,6464.15,6313.17,6423.28,4390020000
2018-11-05,BTCUSD,6423.29,6439.99,6372.0,6404.0,4174800000
2018-11-06,BTCUSD,6404.0,6449.65,6387.82,6448.5,4700040000
2018-11-07,BTCUSD,6448.5,6540.0,6448.5,6503.12,4941260000
2018-11-08,BTCUSD,6503.12,6511.88,6388.0,6406.24,4665260000
2018-11-09,BTCUSD,6406.24,6415.0,6305.0,6334.89,4346820000
2018-11-10,BTCUSD,6334.89,6374.0,6327.46,6347.42,3705320000
2018-11-11,BTCUSD,6347.42,6360.0,6271.15,6357.6,3939060000
2018-11-12,BTCUSD,6357.6,6383.59,6305.95,6327.87,4295770000
2018-11-13,BTCUSD,6327.87,6328.22,6252.5,6259.34,4503800000
2018-11-14,BTCUSD,6259.35,6293.38,5280.93,5605.46,7398940000
2018-11-15,BTCUSD,5605.01,5645.0,5188.0,5579.52,7032140000
2018-11-16,BTCUSD,5579.5,5609.91,5410.0,5512.24,5279320000
2018-11-17,BTCUSD,5512.26,5544.0,5450.83,5504.17,4303150000
2018-11-18,BTCUSD,5503.34,5665.0,5503.34,5560.0,4159680000
2018-11-19,BTCUSD,5560.0,5560.0,4670.05,4733.5,7039560000
2018-11-20,BTCUSD,4736.67,4889.0,4035.0,4349.23,8428290000
2018-11-21,BTCUSD,4349.24,4627.55,4239.01,4545.11,6120120000
2018-11-22,BTCUSD,4545.12,4589.0,4238.69,4265.36,4569370000
2018-11-23,BTCUSD,4268.18,4366.05,4085.73,4283.8,4871490000
2018-11-24,BTCUSD,4283.8,4370.78,3650.84,3774.99,4679500000
2018-11-25,BTCUSD,3775.0,4120.0,3456.78,3936.69,6825640000
2018-11-26,BTCUSD,3936.7,4076.25,3508.0,3731.32,6476900000
2018-11-27,BTCUSD,3731.01,3830.0,3562.9,3775.0,5998720000
2018-11-28,BTCUSD,3775.01,4365.0,3775.0,4225.03,7280280000
2018-11-29,BTCUSD,4224.86,4414.89,4077.88,4248.0,6503347767
2018-11-30,BTCUSD,4247.99,4297.71,3869.0,3976.0,6048016717
2018-12-01,BTCUSD,3976.01,4277.0,3910.08,4142.01,5375314093
2018-12-02,BTCUSD,4142.01,4266.0,4036.0,4103.19,5262697895
2018-12-03,BTCUSD,4102.8,4119.98,3741.95,3833.47,5089570994
2018-12-04,BTCUSD,3833.47,4035.1,3732.43,3901.84,5028069239
2018-12-05,BTCUSD,3901.84,3912.53,3660.0,3694.39,5302481574
2018-12-06,BTCUSD,3694.39,3849.0,3400.0,3433.26,5878333109
2018-12-07,BTCUSD,3433.3,3550.0,3212.0,3380.01,6835615448
2018-12-08,BTCUSD,3380.0,3495.0,3253.66,3401.0,5305024497
2018-12-09,BTCUSD,3401.0,3642.51,3367.79,3531.18,4947372847
2018-12-10,BTCUSD,3531.18,3590.71,3354.97,3410.15,5020968740
2018-12-11,BTCUSD,3410.15,3424.92,3293.49,3349.36,4696765188
2018-12-12,BTCUSD,3350.27,3486.16,3325.58,3430.24,4139364829
2018-12-13,BTCUSD,3430.24,3439.63,3227.96,3265.0,4343372456
2018-12-14,BTCUSD,3265.0,3294.9,3135.0,3195.71,4372763663
2018-12-15,BTCUSD,3195.71,3228.69,3128.89,3183.0,3551763561
2018-12-16,BTCUSD,3183.01,3258.0,3181.24,3195.0,3744248994
2018-12-17,BTCUSD,3194.99,3585.95,3184.28,3496.82,5409247918
2018-12-18,BTCUSD,3497.1,3688.0,3436.5,3667.77,5911325473
2018-12-19,BTCUSD,3667.76,3928.15,3637.17,3682.51,6810689119
2018-12-20,BTCUSD,3682.51,4175.0,3661.5,4075.34,8927129279
2018-12-21,BTCUSD,4075.33,4162.27,3775.0,3839.06,7206015706
2018-12-22,BTCUSD,3839.26,4005.0,3790.16,3980.46,5605823233
2018-12-23,BTCUSD,3981.24,4050.0,3903.6,3944.93,6151275490
2018-12-24,BTCUSD,3944.92,4239.37,3944.92,4034.0,7240968501
2018-12-25,BTCUSD,4034.0,4045.41,3675.86,3780.0,6158207293
2018-12-26,BTCUSD,3780.0,3849.2,3685.02,3809.88,5326547918
2018-12-27,BTCUSD,3809.88,3841.21,3567.0,3589.89,5130222366
2018-12-28,BTCUSD,3589.89,3971.58,3576.12,3888.06,5631554348
2018-12-29,BTCUSD,3887.58,3944.33,3706.0,3729.31,4991655917
2018-12-30,BTCUSD,3729.31,3863.06,3691.01,3829.0,4770578575
2018-12-31,BTCUSD,3829.0,3835.4,3625.0,3691.86,4661840806
2019-01-01,BTCUSD,3691.87,3841.17,3651.02,3826.1,4324200990
2019-01-02,BTCUSD,3826.1,3916.57,3770.07,3890.79,5244856836
2019-01-03,BTCUSD,3890.8,3893.8,3758.07,3787.57,4530215219
2019-01-04,BTCUSD,3787.57,3849.0,3730.0,3820.25,4847965467
2019-01-05,BTCUSD,3820.82,3874.12,3775.0,3798.62,5137609824
2019-01-06,BTCUSD,3799.99,4088.0,3756.01,4040.99,5597027440
2019-01-07,BTCUSD,4040.98,4070.0,3968.79,4006.01,5228625637
2019-01-08,BTCUSD,4005.97,4114.8,3943.36,3993.86,5306593305
2019-01-09,BTCUSD,3993.85,4042.2,3962.12,4004.12,5115905225
2019-01-10,BTCUSD,4004.13,4035.21,3560.0,3626.12,6874143796
2019-01-11,BTCUSD,3626.12,3699.99,3576.0,3635.69,5538712865
2019-01-12,BTCUSD,3634.73,3649.18,3557.29,3619.41,4778170883
2019-01-13,BTCUSD,3619.38,3641.86,3481.54,3514.24,4681302466
2019-01-14,BTCUSD,3514.24,3711.11,3509.24,3664.19,5651384490
2019-01-15,BTCUSD,3664.18,3684.38,3538.63,3580.76,5537192302
2019-01-16,BTCUSD,3580.19,3666.73,3572.52,3609.71,5394457145
2019-01-17,BTCUSD,3609.71,3657.0,3541.0,3640.65,5464420383
2019-01-18,BTCUSD,3640.64,3643.69,3580.16,3607.85,5002961727
2019-01-19,BTCUSD,3607.85,3765.9,3604.9,3682.65,5955691380
2019-01-20,BTCUSD,3683.5,3703.39,3481.01,3536.19,5582489560
2019-01-21,BTCUSD,3537.56,3568.95,3487.37,3531.76,5004347059
2019-01-22,BTCUSD,3531.75,3611.5,3425.0,3577.03,5313623556
2019-01-23,BTCUSD,3577.04,3614.47,3523.64,3553.01,5433755649
2019-01-24,BTCUSD,3553.01,3595.83,3530.1,3568.97,5262869046
2019-01-25,BTCUSD,3568.97,3578.79,3510.01,3562.17,5265847539
2019-01-26,BTCUSD,3562.17,3657.76,3540.0,3556.07,5098183235
2019-01-27,BTCUSD,3556.07,3562.9,3470.14,3531.02,5570752966
2019-01-28,BTCUSD,3531.02,3535.92,3374.01,3429.95,6908930483
2019-01-29,BTCUSD,3429.95,3438.4,3337.87,3397.42,5897159493
2019-01-30,BTCUSD,3395.74,3459.41,3372.97,3437.55,5955112627
2019-01-31,BTCUSD,3437.55,3473.4,3396.74,3411.5,5831198271
2019-02-01,BTCUSD,3411.5,3458.26,3369.62,3437.5,5422926707
2019-02-02,BTCUSD,3437.5,3483.25,3414.49,3468.43,5071623601
2019-02-03,BTCUSD,3468.43,3471.76,3386.45,3414.78,5043937584
2019-02-04,BTCUSD,3415.69,3435.0,3395.1,3409.57,5332718886
2019-02-05,BTCUSD,3409.57,3429.46,3400.0,3428.4,5227549545
2019-02-06,BTCUSD,3428.41,3441.0,3340.8,3367.36,5482196038
2019-02-07,BTCUSD,3366.0,3383.14,3352.01,3359.0,5004962683
2019-02-08,BTCUSD,3358.99,3711.0,3344.0,3621.99,7735623101
2019-02-09,BTCUSD,3622.0,3644.08,3597.0,3623.73,6158833645
